Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank
Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,7826,8874
Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,2637,2768
Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,1396,1490
Indian Institute of Technology Bhubaneswar,"Civil Engineering and M.Tech. in Environmental Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,550,550
Indian Institute of Technology Bhubaneswar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1764,2695
Indian Institute of Technology Bhubaneswar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,578,1040
Indian Institute of Technology Bhubaneswar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,388,559
Indian Institute of Technology Bhubaneswar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,186,248
Indian Institute of Technology Bhubaneswar,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,2626,3355
Indian Institute of Technology Bhubaneswar,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,1083,1256
Indian Institute of Technology Bhubaneswar,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,648,692
Indian Institute of Technology Bhubaneswar,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,439,439
Indian Institute of Technology Bhubaneswar,"Electrical Engineering and M.Tech Power Electronics and Drives (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,4780,5821
Indian Institute of Technology Bhubaneswar,"Electrical Engineering and M.Tech Power Electronics and Drives (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,2015,2035
Indian Institute of Technology Bhubaneswar,"Electrical Engineering and M.Tech Power Electronics and Drives (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,1216,1324
Indian Institute of Technology Bhubaneswar,"Electrical Engineering and M.Tech Power Electronics and Drives (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,464,464
Indian Institute of Technology Bhubaneswar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3627,5029
Indian Institute of Technology Bhubaneswar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,187,187
Indian Institute of Technology Bhubaneswar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1222,1725
Indian Institute of Technology Bhubaneswar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,905,1033
Indian Institute of Technology Bhubaneswar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,394,426
Indian Institute of Technology Bhubaneswar,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2697,4089
Indian Institute of Technology Bhubaneswar,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,775,1515
Indian Institute of Technology Bhubaneswar,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,535,914
Indian Institute of Technology Bhubaneswar,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,303,382
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4524,5522
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,166,166
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1391,1862
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,802,977
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,331,499
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Mechanical System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,5706,6094
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Mechanical System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,2270,2338
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Mechanical System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,1069,1069
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Mechanical System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,612,612
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Thermal Science & Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,6125,6653
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Thermal Science & Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),Gender-Neutral,177,177
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Thermal Science & Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,1928,2438
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Thermal Science & Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,1189,1192
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Thermal Science & Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,642,642
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering with M.Tech. in Manufacturing Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,6053,6921
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering with M.Tech. in Manufacturing Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,2184,2440
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering with M.Tech. in Manufacturing Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,1302,1302
Indian Institute of Technology Bhubaneswar,"Mechanical Engineering with M.Tech. in Manufacturing Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,641,641
Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,6440,9149
Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,225,225
Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2726,3095
Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1488,1740
Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,561,837
Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering and M.Tech. in Materials Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,8983,9201
Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering and M.Tech. in Materials Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,3126,3424
Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering and M.Tech. in Materials Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,1792,1943
Indian Institute of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,749,2036
Indian Institute of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,38,38
Indian Institute of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,383,1037
Indian Institute of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,157,425
Indian Institute of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,173,231
Indian Institute of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,830,1507
Indian Institute of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,47,53
Indian Institute of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,500,910
Indian Institute of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,14,14
Indian Institute of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,267,631
Indian Institute of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,238,327
Indian Institute of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,3051,5116
Indian Institute of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",AI,OBC-NCL,Gender-Neutral,1796,2314
Indian Institute of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",AI,OBC-NCL (PwD),Gender-Neutral,110,110
Indian Institute of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",AI,SC,Gender-Neutral,1021,1493
Indian Institute of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,661,758
Indian Institute of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1046,2308
Indian Institute of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,31,62
Indian Institute of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,602,976
Indian Institute of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,37,37
Indian Institute of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,203,511
Indian Institute of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,52,117
Indian Institute of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1,62
Indian Institute of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1,2
Indian Institute of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,9,45
Indian Institute of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1,1
Indian Institute of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1,22
Indian Institute of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4,15
Indian Institute of Technology Bombay,"Economics (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,1426,2555
Indian Institute of Technology Bombay,"Economics (4 Years, Bachelor of Science)",AI,OPEN (PwD),Gender-Neutral,51,51
Indian Institute of Technology Bombay,"Economics (4 Years, Bachelor of Science)",AI,OBC-NCL,Gender-Neutral,763,1611
Indian Institute of Technology Bombay,"Economics (4 Years, Bachelor of Science)",AI,SC,Gender-Neutral,137,733
Indian Institute of Technology Bombay,"Economics (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,124,536
Indian Institute of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,74,266
Indian Institute of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,6,6
Indian Institute of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,60,158
Indian Institute of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,8,8
Indian Institute of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,14,80
Indian Institute of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3,27
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Communications and Signal Processing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,345,510
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Communications and Signal Processing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,189,414
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Communications and Signal Processing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,103,168
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Communications and Signal Processing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC (PwD),Gender-Neutral,7,7
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Communications and Signal Processing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,126,187
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Microelectronics (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,270,471
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Microelectronics (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,239,314
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Microelectronics (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,86,181
Indian Institute of Technology Bombay,"Electrical Engineering with M.Tech. in Microelectronics (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,153,184
Indian Institute of Technology Bombay,"Energy Engineering with M.Tech. in Energy Systems Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,1294,2514
Indian Institute of Technology Bombay,"Energy Engineering with M.Tech. in Energy Systems Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,915,1302
Indian Institute of Technology Bombay,"Energy Engineering with M.Tech. in Energy Systems Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,574,1000
Indian Institute of Technology Bombay,"Energy Engineering with M.Tech. in Energy Systems Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,362,377
Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,64,1223
Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,194,786
Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,166,579
Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC (PwD),Gender-Neutral,5,5
Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,201,272
Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,297,738
Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,18,18
Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,110,363
Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,10,10
Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,81,163
Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,33,104
Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST (PwD),Gender-Neutral,3,3
Indian Institute of Technology Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,260,879
Indian Institute of Technology Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),Gender-Neutral,57,57
Indian Institute of Technology Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,425,504
Indian Institute of Technology Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,91,213
Indian Institute of Technology Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,120,131
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1600,3039
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,71,120
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1106,1493
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,49,49
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,676,960
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,433,634
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Ceramics and Composites (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,3079,3406
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Ceramics and Composites (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,1591,1598
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Ceramics and Composites (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL (PwD),Gender-Neutral,73,73
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Ceramics and Composites (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,964,1093
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Ceramics and Composites (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,703,703
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Metallurgical Process Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,3056,3288
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Metallurgical Process Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,1508,1639
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Metallurgical Process Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,1056,1149
Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science with M.Tech. in Metallurgical Process Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,646,646
Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,6033,7973
Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2376,2625
Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1134,1323
Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,239,383
Indian Institute of Technology Mandi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1696,2587
Indian Institute of Technology Mandi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,83,83
Indian Institute of Technology Mandi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,933,1179
Indian Institute of Technology Mandi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,513,662
Indian Institute of Technology Mandi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,122,370
Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3774,5261
Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1428,2111
Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,986,1181
Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,381,460
Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3779,6607
Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,188,188
Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1910,2364
Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1034,1281
Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,534,637
Indian Institute of Technology Delhi,"Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,3058,4245
Indian Institute of Technology Delhi,"Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),Gender-Neutral,129,129
Indian Institute of Technology Delhi,"Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,2003,2385
Indian Institute of Technology Delhi,"Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,1373,1559
Indian Institute of Technology Delhi,"Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,773,773
Indian Institute of Technology Delhi,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2858,3860
Indian Institute of Technology Delhi,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1563,2131
Indian Institute of Technology Delhi,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1054,1349
Indian Institute of Technology Delhi,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,639,675
Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,949,1780
Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,63,63
Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,634,986
Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,64,64
Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,207,671
Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,157,300
Indian Institute of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,1984,2876
Indian Institute of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),Gender-Neutral,81,81
Indian Institute of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,1021,1489
