Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Female-only (including Supernumerary),170,170
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,701,1167
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),1220,1909
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,94,94
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,370,713
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),329,681
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,233,338
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),610,610
Motilal Nehru National Institute of Technology Allahabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST (PwD),Gender-Neutral,3,3
Motilal Nehru National Institute of Technology Allahabad,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,6076,8919
Motilal Nehru National Institute of Technology Allahabad,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),11247,13170
Motilal Nehru National Institute of Technology Allahabad,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,205,205
Motilal Nehru National Institute of Technology Allahabad,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,2070,2897
Motilal Nehru National Institute of Technology Allahabad,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),5301,6878
Motilal Nehru National Institute of Technology Allahabad,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,882,1302
Motilal Nehru National Institute of Technology Allahabad,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),2047,2047
Motilal Nehru National Institute of Technology Allahabad,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC (PwD),Gender-Neutral,33,33
Motilal Nehru National Institute of Technology Allahabad,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,640,1206
Motilal Nehru National Institute of Technology Allahabad,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,3252,8228
Motilal Nehru National Institute of Technology Allahabad,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),9590,10393
Motilal Nehru National Institute of Technology Allahabad,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,239,239
Motilal Nehru National Institute of Technology Allahabad,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,2048,2910
Motilal Nehru National Institute of Technology Allahabad,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),7392,7392
Motilal Nehru National Institute of Technology Allahabad,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,156,156
Motilal Nehru National Institute of Technology Allahabad,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,990,1444
Motilal Nehru National Institute of Technology Allahabad,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),3671,3671
Motilal Nehru National Institute of Technology Allahabad,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,308,381
Motilal Nehru National Institute of Technology Allahabad,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1428,1428
Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,5396,7361
Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),8669,10407
Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,256,256
Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Female-only (including Supernumerary),427,427
Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,2087,2810
Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),4616,6281
Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,745,745
Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,953,1603
Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),1011,2435
Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1531,3354
Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),3402,3402
Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,4703,7286
Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),8059,9032
Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,180,180
Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,1803,2654
Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),3535,5392
Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,140,140
Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,972,1804
Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),1699,1699
Motilal Nehru National Institute of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,472,620
Motilal Nehru National Institute of Technology Allahabad,"Information Technology (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,4704,6107
Motilal Nehru National Institute of Technology Allahabad,"Information Technology (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),7799,9182
Motilal Nehru National Institute of Technology Allahabad,"Information Technology (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,251,251
Motilal Nehru National Institute of Technology Allahabad,"Information Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,1759,2461
Motilal Nehru National Institute of Technology Allahabad,"Information Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),5198,5483
Motilal Nehru National Institute of Technology Allahabad,"Information Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,196,196
Motilal Nehru National Institute of Technology Allahabad,"Information Technology (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,763,1114
Motilal Nehru National Institute of Technology Allahabad,"Information Technology (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),2045,2045
Motilal Nehru National Institute of Technology Allahabad,"Information Technology (4 Years, Bachelor of Technology)",HS,SC (PwD),Gender-Neutral,22,22
Motilal Nehru National Institute of Technology Allahabad,"Information Technology (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1139,1874
Motilal Nehru National Institute of Technology Allahabad,"Information Technology (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),4782,4782
Motilal Nehru National Institute of Technology Allahabad,"Information Technology (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,3858,5504
Motilal Nehru National Institute of Technology Allahabad,"Information Technology (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),4991,8208
Motilal Nehru National Institute of Technology Allahabad,"Information Technology (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,305,305
Motilal Nehru National Institute of Technology Allahabad,"Information Technology (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Female-only (including Supernumerary),1109,1109
Motilal Nehru National Institute of Technology Allahabad,"Information Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,1235,1883
Motilal Nehru National Institute of Technology Allahabad,"Information Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),2109,4471
Motilal Nehru National Institute of Technology Allahabad,"Information Technology (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,890,1300
Motilal Nehru National Institute of Technology Allahabad,"Information Technology (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),1560,1560
Motilal Nehru National Institute of Technology Allahabad,"Information Technology (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,439,524
Motilal Nehru National Institute of Technology Allahabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,3769,11001
Motilal Nehru National Institute of Technology Allahabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),14493,16296
Motilal Nehru National Institute of Technology Allahabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,175,175
Motilal Nehru National Institute of Technology Allahabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Female-only (including Supernumerary),921,921
Motilal Nehru National Institute of Technology Allahabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,2812,3634
Motilal Nehru National Institute of Technology Allahabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),7571,9055
Motilal Nehru National Institute of Technology Allahabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,191,191
Motilal Nehru National Institute of Technology Allahabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,583,1805
Motilal Nehru National Institute of Technology Allahabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),3940,6440
Motilal Nehru National Institute of Technology Allahabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,671,1760
Motilal Nehru National Institute of Technology Allahabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),9291,9291
Motilal Nehru National Institute of Technology Allahabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,5857,10553
Motilal Nehru National Institute of Technology Allahabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),13133,16775
Motilal Nehru National Institute of Technology Allahabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,279,279
Motilal Nehru National Institute of Technology Allahabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,2269,3370
Motilal Nehru National Institute of Technology Allahabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),8583,10837
Motilal Nehru National Institute of Technology Allahabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,706,706
Motilal Nehru National Institute of Technology Allahabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,1191,2105
Motilal Nehru National Institute of Technology Allahabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),4698,4698
Motilal Nehru National Institute of Technology Allahabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,414,564
Motilal Nehru National Institute of Technology Allahabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1913,1913
Motilal Nehru National Institute of Technology Allahabad,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,16617,19156
Motilal Nehru National Institute of Technology Allahabad,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),17128,32496
Motilal Nehru National Institute of Technology Allahabad,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,6112,7902
Motilal Nehru National Institute of Technology Allahabad,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),13885,13885
Motilal Nehru National Institute of Technology Allahabad,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,3464,4525
Motilal Nehru National Institute of Technology Allahabad,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,3320,3320
Motilal Nehru National Institute of Technology Allahabad,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),12724,12724
Motilal Nehru National Institute of Technology Allahabad,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,16001,21752
Motilal Nehru National Institute of Technology Allahabad,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),20729,22810
Motilal Nehru National Institute of Technology Allahabad,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,2274,2274
Motilal Nehru National Institute of Technology Allahabad,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,6763,8773
Motilal Nehru National Institute of Technology Allahabad,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),13852,13852
Motilal Nehru National Institute of Technology Allahabad,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5685,6081
Motilal Nehru National Institute of Technology Allahabad,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),8332,8332
Motilal Nehru National Institute of Technology Allahabad,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2075,2302
National Institute of Technology Agartala,"Bio Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,306794,439270
National Institute of Technology Agartala,"Bio Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),346709,371034
National Institute of Technology Agartala,"Bio Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,63185,68735
National Institute of Technology Agartala,"Bio Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),60640,60640
National Institute of Technology Agartala,"Bio Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,40476,43129
National Institute of Technology Agartala,"Bio Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),42915,42915
National Institute of Technology Agartala,"Bio Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,13668,14147
National Institute of Technology Agartala,"Bio Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),16302,20972
National Institute of Technology Agartala,"Bio Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,8753,9460
National Institute of Technology Agartala,"Bio Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,4246,4595
National Institute of Technology Agartala,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,240782,340522
National Institute of Technology Agartala,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),272088,332007
National Institute of Technology Agartala,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,44643,48628
National Institute of Technology Agartala,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),40376,98854
National Institute of Technology Agartala,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,31979,39677
National Institute of Technology Agartala,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),37831,39085
National Institute of Technology Agartala,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1684,1684
National Institute of Technology Agartala,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,10154,12351
National Institute of Technology Agartala,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),11792,11792
National Institute of Technology Agartala,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4810,6142
National Institute of Technology Agartala,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2717,2717
National Institute of Technology Agartala,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),5337,5337
National Institute of Technology Agartala,"Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))",HS,OPEN,Gender-Neutral,169409,262174
National Institute of Technology Agartala,"Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))",HS,SC,Gender-Neutral,32796,58954
National Institute of Technology Agartala,"Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))",HS,ST,Gender-Neutral,19554,22427
National Institute of Technology Agartala,"Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OS,OPEN,Gender-Neutral,40487,42808
National Institute of Technology Agartala,"Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OS,OBC-NCL,Gender-Neutral,15183,15707
National Institute of Technology Agartala,"Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OS,SC,Gender-Neutral,8547,9914
National Institute of Technology Agartala,"Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OS,ST,Gender-Neutral,5896,5896
National Institute of Technology Agartala,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,60065,268729
National Institute of Technology Agartala,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),101615,221317
National Institute of Technology Agartala,"Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,21076,42846
National Institute of Technology Agartala,"Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),21673,80974
National Institute of Technology Agartala,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,13291,35505
National Institute of Technology Agartala,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),5836,19499
National Institute of Technology Agartala,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,30408,39477
National Institute of Technology Agartala,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),43268,43268
National Institute of Technology Agartala,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1953,1958
National Institute of Technology Agartala,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,10007,11639
National Institute of Technology Agartala,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),16243,16625
National Institute of Technology Agartala,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4111,6369
National Institute of Technology Agartala,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,714,2100
National Institute of Technology Agartala,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,17405,79866
National Institute of Technology Agartala,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),65519,121878
National Institute of Technology Agartala,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,6736,21333
National Institute of Technology Agartala,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),10083,10083
National Institute of Technology Agartala,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,4322,15557
National Institute of Technology Agartala,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),20545,24700
National Institute of Technology Agartala,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,5616,19209
National Institute of Technology Agartala,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),16737,16737
National Institute of Technology Agartala,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1058,1058
National Institute of Technology Agartala,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,5467,6318
National Institute of Technology Agartala,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),10753,10753
National Institute of Technology Agartala,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,443,443
National Institute of Technology Agartala,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2251,3627
National Institute of Technology Agartala,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),3261,3261
National Institute of Technology Agartala,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1722,2158
National Institute of Technology Agartala,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,22987,181451
National Institute of Technology Agartala,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),98394,148910
National Institute of Technology Agartala,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,11053,17585
National Institute of Technology Agartala,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),21011,40456
National Institute of Technology Agartala,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,15141,35702
National Institute of Technology Agartala,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),16807,29042
National Institute of Technology Agartala,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,24442,32380
National Institute of Technology Agartala,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),21742,21742
National Institute of Technology Agartala,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1469,1469
National Institute of Technology Agartala,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,8511,9317
National Institute of Technology Agartala,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),14893,14893
National Institute of Technology Agartala,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3823,6255
National Institute of Technology Agartala,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1897,2989
National Institute of Technology Agartala,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,34936,163933
National Institute of Technology Agartala,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),34526,179514
National Institute of Technology Agartala,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,25964,35860
National Institute of Technology Agartala,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),10571,31816
National Institute of Technology Agartala,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,10520,28630
National Institute of Technology Agartala,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),15092,27964
National Institute of Technology Agartala,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,20247,25017
National Institute of Technology Agartala,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),22204,26490
National Institute of Technology Agartala,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,737,737
National Institute of Technology Agartala,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,5983,8242
National Institute of Technology Agartala,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3963,5086
National Institute of Technology Agartala,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),4679,4679
National Institute of Technology Agartala,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2186,3117
National Institute of Technology Agartala,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,183901,299382
National Institute of Technology Agartala,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),191555,369939
National Institute of Technology Agartala,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,45446,59156
National Institute of Technology Agartala,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),78942,78942
National Institute of Technology Agartala,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,14885,14885
National Institute of Technology Agartala,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,28801,35853
National Institute of Technology Agartala,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),32779,32779
National Institute of Technology Agartala,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,9486,10501
National Institute of Technology Agartala,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6362,7994
National Institute of Technology Agartala,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,3032,3157
National Institute of Technology Agartala,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Gender-Neutral,326943,409109
National Institute of Technology Agartala,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,Gender-Neutral,47142,56460
National Institute of Technology Agartala,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Gender-Neutral,20993,38326
